index,date,state,fips,positive,negative,death,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,deathIncrease,new positive cases,new negative cases,new deaths,new negative cases (last 7 days),new positive cases (last 7 days),new deaths (last 7 days),tests (last 7 days),death rate (last 7 days),positive case pct,new deaths (per capita),Hospitalized (per capita),In ICU (per capita),On Ventilator (per capita),new positive (per capita),tests (last 7 days per capita),testing rate of change,testing rate of change (last 7 days average),death pct rate of change,positive case pct rate of change,positive case pct rate of change (last 7 days average),positive cases rate of change,positive cases rate of change (last 7 days average)
2875,2020-06-13,KY,21,12445.0,282140.0,499.0,410.0,68.0,,6,500.0,12991.0,6,44365.0,1158.0,29.0,45523.0,0.025043177892918825,0.025437690837598576,6.49001589382513e-06,9.175539711959667e-05,1.5217968302762374e-05,,0.00025915304844998277,0.010187758397744877,0.1770044212322569,0.027070988385843795,-0.0028493840905522497,0.00040989654124673827,-0.0027386325975196865,0.38,-0.8144881084803224
2876,2020-06-13,LA,22,46283.0,458100.0,3004.0,542.0,,76.0,8,1288.0,23561.0,8,72517.0,3797.0,79.0,76314.0,0.020805899394258625,0.04975495977147051,1.6952869734578146e-05,0.00011630956197647284,,1.6309089871239735e-05,0.0008148107136986484,0.01637647216360249,0.29900592360591,0.04254936177633837,-0.00713821238218848,-0.0014127395544639917,9.398762256695111e-05,0.6141304347826086,0.04815838162299887
2877,2020-06-13,MA,25,105395.0,598201.0,7576.0,1069.0,249.0,162.0,38,336.0,9901.0,38,56694.0,2263.0,287.0,58957.0,0.12682280159080866,0.03838390691520939,4.158125244760726e-05,0.00015487929918638383,3.607572076464881e-05,2.347095085892814e-05,0.00032786889996144677,0.008541832406110039,0.006263867554190135,-0.006166149704392319,0.0057196840848134645,-0.004319626110904279,-0.010225811108516215,-0.7113095238095238,-3.179418694874586
2878,2020-06-13,MD,24,61305.0,347453.0,2926.0,799.0,321.0,,26,692.0,7971.0,26,47559.0,3823.0,186.0,51382.0,0.04865289040020926,0.07440348760266241,3.078085060398318e-05,0.0001322252668418417,5.312179055848709e-05,,0.0006326623218227295,0.008503127235128298,-0.018847027821802975,-0.029241751030252637,-0.002869357843350462,0.0010203792752167817,-0.001683716090545557,-0.028901734104046242,-0.48288382871397934
2879,2020-06-13,ME,23,2757.0,65593.0,100.0,29.0,10.0,4.0,0,36.0,1427.0,0,9194.0,233.0,2.0,9427.0,0.008583690987124463,0.02471624058555214,1.4943171120229767e-06,2.166759812433316e-05,7.471585560114883e-06,2.9886342240459534e-06,0.0001740879435506768,0.0070434637075203,0.007696419027258151,0.01316668828598053,0.00021549015030438053,-0.0008315947965964465,-0.000163821384158406,-0.16666666666666666,-0.13041697277321382
2880,2020-06-13,MI,26,65836.0,733647.0,6013.0,636.0,253.0,139.0,23,164.0,13032.0,23,82705.0,922.0,97.0,83627.0,0.1052060737527115,0.011025147380630658,9.703964069322319e-06,6.362599121741231e-05,2.5310339273593262e-05,1.3905680470472187e-05,9.223767909190904e-05,0.00836611755902286,0.032228201836674235,-0.02003288772734899,0.010023935092311975,0.0005210494246713406,-0.0007465204608490152,0.4329268292682927,-3.5530940978890007
2881,2020-06-13,MN,27,30465.0,387245.0,1314.0,390.0,191.0,,9,2.0,9656.0,9,72501.0,1612.0,133.0,74113.0,0.08250620347394541,0.021750570075425364,2.370268351802714e-05,6.950410956413973e-05,3.403919211987356e-05,,0.00028728365286511087,0.013208097620838686,-0.010071192915436707,0.015007851856107118,0.0002526823471848544,-0.001958140037174313,-0.002587963781128914,-81.5,-13.022559326995594
2882,2020-06-13,MO,29,15810.0,253986.0,879.0,595.0,,69.0,7,225.0,4436.0,7,38363.0,1368.0,70.0,39731.0,0.05116959064327485,0.03443155218846744,1.1425862799545315e-05,9.711983379613518e-05,,1.126263618812324e-05,0.0002232940044253999,0.006485156498410499,-0.02123518833296381,-0.016340023192533366,-0.003635214161529954,0.001618012908295982,0.00018195948705287162,0.16,-0.14586374654719175
2884,2020-06-13,MS,28,19348.0,194537.0,889.0,684.0,160.0,103.0,8,257.0,-865.0,8,18183.0,2579.0,86.0,20762.0,0.033346258239627766,0.12421732010403622,2.879596052944387e-05,0.0002290283372341815,5.357388005477929e-05,3.448818528526417e-05,0.0008635439791329737,0.006951880610608298,-0.02890551917680075,-0.030200856103224205,-0.00010142615145285194,0.015143419262127894,0.0096544190091724,0.9610894941634242,0.6328958008586284
2885,2020-06-13,MT,30,588.0,57416.0,18.0,7.0,,,0,15.0,967.0,0,11202.0,48.0,0.0,11250.0,0.0,0.004266666666666667,0.0,6.589444651018305e-06,,,4.5184763321268376e-05,0.010590178903422275,0.010418537812107059,0.06942269278018179,0.0,0.00139258727022334,-5.9820233314210325e-05,1.0666666666666667,-0.631292517006803
2886,2020-06-13,NC,37,42676.0,569014.0,1104.0,823.0,,,12,1427.0,14566.0,12,106289.0,8051.0,112.0,114340.0,0.013911315364550987,0.07041280391813888,1.0786219064256974e-05,7.925944901681687e-05,,,0.0007753558007708295,0.011011573998278058,0.006957287538529282,0.029984822134928906,-0.0018505060014735314,1.2099382691935223e-05,-0.000597867657835879,0.039943938332165384,0.1265347065008715
2887,2020-06-13,ND,38,3058.0,82815.0,67.0,35.0,,,0,42.0,1667.0,0,6751.0,242.0,8.0,6993.0,0.03305785123966942,0.034606034606034605,1.0525249415519743e-05,4.6047966192898876e-05,,,0.00031838879481947224,0.009200383645341195,-0.04310344827586207,-0.015803317926383655,0.0035375560367173937,-0.0024766145455800623,0.00020532558105126143,-0.6904761904761905,-0.18979201667171589
2888,2020-06-13,NE,31,16513.0,117864.0,216.0,157.0,,,4,198.0,3406.0,4,15696.0,1134.0,30.0,16830.0,0.026455026455026454,0.06737967914438503,1.5549939147904802e-05,8.137801487403513e-05,,,0.0005877876997908015,0.008723515861974594,0.05510626293022381,-0.01249242159952592,0.0047521883915873885,-0.0077253299459541375,-0.0036667729677378686,-0.32323232323232326,-0.6810270189339555
2889,2020-06-13,NH,33,5251.0,88705.0,315.0,76.0,,,7,42.0,1997.0,7,9715.0,232.0,32.0,9947.0,0.13793103448275862,0.023323615160349854,2.3590852057343463e-05,5.6028273636190725e-05,,,0.0001710336774157401,0.007333068919199858,-0.1814516129032258,-0.053952388655282305,0.03282592937765351,-0.004079281482178124,-0.0016707604250106327,-2.4047619047619047,-1.2643872352484646
2890,2020-06-13,NJ,34,166605.0,911610.0,12589.0,1395.0,409.0,279.0,100,441.0,22378.0,100,156055.0,2712.0,483.0,158767.0,0.17809734513274336,0.0170816353524347,5.421776007687023e-05,0.00015659166730276185,4.591110532389219e-05,3.131833346055237e-05,0.0003044276714875198,0.0178219277725144,0.1630856012600271,-0.002212672840226879,0.022510357862587788,-0.003635554494091066,-0.0010750004263622179,-0.26303854875283444,-0.7312842270962324
2891,2020-06-13,NM,35,9526.0,245758.0,426.0,179.0,,,0,0.0,0.0,0,29790.0,854.0,39.0,30644.0,0.04566744730679157,0.027868424487664797,1.8611949444218556e-05,8.542407565423388e-05,,,0.0004075539698810935,0.014624219968426498,-0.18341460814879954,-0.01969092147294827,0.009009305789315018,-0.003389070116220406,-0.0006486261130371222,-inf,-0.5297667893126103
2892,2020-06-13,NV,32,10946.0,193934.0,478.0,351.0,81.0,43.0,3,268.0,5165.0,3,31623.0,1486.0,15.0,33109.0,0.010094212651413189,0.044882056238485006,4.943329668678272e-06,0.00011567391424707158,2.669398021086267e-05,1.417087838354438e-05,0.0004897191925103941,0.010911246800017928,-0.006928614277144571,-0.000144971616524592,-0.0005290168103431851,0.0025305265444238167,0.002264270746115794,0.27611940298507465,0.34403172628861306
2893,2020-06-13,NY,36,382630.0,2489610.0,24527.0,1734.0,517.0,360.0,32,916.0,69924.0,32,429519.0,5314.0,315.0,434833.0,0.05927738050432819,0.012220783611179464,1.6118955641094616e-05,8.873101295764466e-05,2.6455555766494976e-05,1.842166358982242e-05,0.0002719242231008787,0.022250964565981256,-0.015965584039394597,0.0009917546025437177,0.0011589642311716289,-0.00023938729185478923,-0.00078576743714386,-0.2096069868995633,-0.45704127101458125
2894,2020-06-13,OH,39,40848.0,498050.0,2554.0,516.0,230.0,152.0,46,424.0,14756.0,46,77635.0,2737.0,184.0,80372.0,0.06722689075630252,0.03405414821081969,1.5740700026570986e-05,4.414239790060125e-05,1.967587503321373e-05,1.3003186978471684e-05,0.00023414291289524343,0.006875606209432409,0.03675038375707854,0.007383003071672221,0.009837543419468311,-0.00033564578580067006,-0.000875225741043581,0.16745283018867924,-0.13164018822324464
2895,2020-06-13,OK,40,8073.0,238366.0,359.0,154.0,67.0,,0,225.0,0.0,0,23768.0,1070.0,14.0,24838.0,0.013084112149532711,0.04307915291086239,3.550524856336888e-06,3.9055773419705766e-05,1.6991797526755106e-05,,0.0002713615425914622,0.006299138312978259,-0.16491275258043908,-0.01729161183462711,-0.002856376692125101,0.011441456646195072,0.0032200837209166934,0.5733333333333334,0.33412934280127293
2896,2020-06-13,OR,41,5535.0,164944.0,174.0,133.0,47.0,15.0,1,158.0,4132.0,1,23447.0,873.0,11.0,24320.0,0.012600229095074456,0.03589638157894737,2.624851666053008e-06,3.173684287136819e-05,1.1215275300408308e-05,3.5793431809813746e-06,0.000208317773133116,0.005803308410764469,0.060018306237196534,0.03431511110452266,-0.0022696593807619743,0.0007222543941851275,0.0016090059085691918,0.4177215189873418,0.4292264853147311
2897,2020-06-13,PA,42,78462.0,496589.0,6211.0,875.0,,192.0,49,463.0,8204.0,49,61467.0,2756.0,280.0,64223.0,0.10159651669085631,0.042912975102377654,2.1862941221482527e-05,6.832169131713289e-05,,1.4991731123302304e-05,0.00021519380716573515,0.005014655978811687,-0.04398761499300366,0.004360782065229553,0.00941214795338137,-0.001655187093579355,-0.0021955074898151205,-0.5140388768898488,-0.9884703918313704
2899,2020-06-13,RI,44,16072.0,116709.0,833.0,141.0,28.0,17.0,0,49.0,1226.0,0,8927.0,483.0,61.0,9410.0,0.12629399585921325,0.05132837407013815,5.769330804916227e-05,0.00013335666286773572,2.648217418650071e-05,1.607846289894686e-05,0.00045681750471713727,0.008899902110534704,0.00868260263693858,-0.015060867244835009,0.0047800516361056755,-0.002482323753851559,-0.0018616222774600652,-0.3877551020408163,-0.4804348841553381
2900,2020-06-13,SC,45,17955.0,223951.0,599.0,523.0,,,6,785.0,5062.0,6,5123.0,4039.0,54.0,9162.0,0.01336964595196831,0.4408426107836717,1.0621292505084944e-05,0.00010286918481776714,,,0.0007944333412599646,0.0018020792950294122,0.9247899159663866,-1.0599783258872253,-0.0014272332516905555,-0.34003974215750477,0.05464239230314532,0.4101910828025478,0.34111212739573027
2901,2020-06-13,SD,46,5833.0,58680.0,75.0,85.0,,,1,91.0,1417.0,1,8589.0,466.0,10.0,9055.0,0.02145922746781116,0.05146327995582551,1.133484842473944e-05,9.634621161028525e-05,,,0.0005282039365928579,0.010263705248601563,-0.060879485583903756,-0.04041567051218694,0.0021043887581337385,0.003236770932801239,0.002707898962196881,0.01098901098901099,0.10189544754585245
2902,2020-06-13,TN,47,29541.0,571821.0,472.0,583.0,,,4,415.0,10774.0,4,106471.0,3470.0,55.0,109941.0,0.01585014409221902,0.03156238346021957,8.12406480935774e-06,8.611508697919205e-05,,,0.0005125546343358429,0.01623941471282908,0.017962796640771845,0.10907094984568196,-0.0007887910159340566,-0.0018261962751532496,-0.0032691740687897266,-0.327710843373494,-0.03518502700894756
2903,2020-06-13,TX,48,86011.0,1174308.0,1957.0,2242.0,,,18,2331.0,31031.0,18,154584.0,12458.0,138.0,167042.0,0.011077219457376787,0.07458004573700028,4.8080532801985374e-06,7.811344532032696e-05,,,0.00043404875191821294,0.00581990460891974,0.010043475368996439,0.003732688845766436,-0.0014362470214497654,0.001615194877469861,0.0009301913914855948,0.16773916773916775,0.06412511079189713
2904,2020-06-13,UT,49,13981.0,248801.0,139.0,236.0,,,0,404.0,3592.0,0,25450.0,2183.0,18.0,27633.0,0.008245533669262483,0.07899974667969457,5.694211359635318e-06,7.465743782632972e-05,,,0.0006905812998935499,0.008741563472266818,0.03926435744104705,0.014643672224808212,7.349065850979428e-05,-0.008442428655970557,-0.001634439638543189,-0.35148514851485146,-0.016368242140394514
2905,2020-06-13,VA,51,53869.0,406124.0,1541.0,959.0,295.0,142.0,7,658.0,8805.0,7,84390.0,4472.0,81.0,88862.0,0.018112701252236137,0.05032522338007247,9.509626148419436e-06,0.00011258927748560789,3.4633823626959676e-05,1.667119645772296e-05,0.0005250252856263174,0.0104326468987759,0.024227754725680038,0.0642010308287087,0.0008013099293038874,-0.0036051592847500327,-0.005407208206297011,-0.31458966565349544,-0.42056848293215643
2907,2020-06-13,VT,50,1125.0,48808.0,55.0,11.0,,,0,6.0,1293.0,0,9771.0,79.0,0.0,9850.0,0.0,0.008020304568527918,0.0,1.7563496029851556e-05,,,0.00012613783512347936,0.015727312354003438,0.03499001786277188,0.04241061767937703,0.0,-0.0016466072734390887,-0.00018341465017330773,-2.1666666666666665,0.026126814362108015
2908,2020-06-13,WA,53,26985.0,402149.0,1204.0,225.0,,43.0,10,160.0,5929.0,10,56719.0,1758.0,55.0,58477.0,0.03128555176336746,0.03006310173230501,7.298697607128625e-06,2.985830839279892e-05,,5.706254492846016e-06,0.00023329291624240222,0.0077601079994920105,0.041683737998111765,0.07783984806392942,0.0002089701873408227,-0.0020369392388904575,-0.003701404198738293,-0.275,-0.11424537064779147
2909,2020-06-13,WI,55,25089.0,388399.0,691.0,285.0,99.0,,2,294.0,11037.0,2,73597.0,2152.0,46.0,75749.0,0.02137546468401487,0.028409615968527636,7.912524632033202e-06,4.902325043759701e-05,1.7029129099375805e-05,,0.0003701685436551185,0.01302969192069311,-0.006257707343950883,0.003480825180173483,-0.0041254460627975185,-0.0003994518036236003,-0.0008441684926384625,-0.14965986394557823,-0.15281811252510785
2910,2020-06-13,WV,54,2259.0,125258.0,88.0,29.0,9.0,2.0,2,26.0,3452.0,2,17666.0,128.0,4.0,17794.0,0.03125,0.007193435989659436,2.2150454748835993e-06,1.6059079692906096e-05,4.983852318488098e-06,1.1075227374417997e-06,7.088145519627518e-05,0.009853629795019692,0.14644674956510534,0.03931943011588334,0.013706140350877194,-0.00015145158201764711,-0.0005937478695360073,0.5384615384615384,-0.3211726660974784
2911,2020-06-13,WY,56,1050.0,32005.0,18.0,5.0,,,0,23.0,1132.0,0,4436.0,111.0,1.0,4547.0,0.009009009009009009,0.024411700021992524,1.7308913917578415e-06,8.654456958789207e-06,,,0.0001921289444851204,0.007870363158322905,0.06040111940298507,0.006611818788963021,-0.0016292888633314163,0.002490058230947747,0.0021637376141183952,0.7391304347826086,0.5822384137601527
2800,2020-06-14,AK,2,661.0,72806.0,12.0,11.0,,1.0,0,7.0,1657.0,0,8446.0,117.0,2.0,8563.0,0.017094017094017096,0.013663435711783254,2.712092406412471e-06,1.4916508235268592e-05,,1.3560462032062356e-06,0.00015865740577512957,0.011611823638054996,0.08364970893444698,-0.05452533131596869,0.00014486455164421444,-0.0012694926607806547,0.0007622543321863359,-0.14285714285714285,-0.06052158310390143
2801,2020-06-14,AL,1,25615.0,271840.0,773.0,576.0,,,0,1014.0,3189.0,0,32774.0,5115.0,81.0,37889.0,0.015835777126099706,0.1349996041067328,1.6571632107312163e-05,0.00011784271720755314,,,0.0010464678793691568,0.007751636653258648,-0.2041463619559738,-0.006463440859914261,-0.0025933584596835313,0.039259392377611654,0.010455057677168514,0.5493096646942801,0.4540558556571046
2802,2020-06-14,AR,5,12501.0,184488.0,179.0,204.0,,46.0,3,954.0,9018.0,3,33641.0,3075.0,25.0,36716.0,0.008130081300813009,0.08375095326288266,8.295106716547909e-06,6.768807080703093e-05,,1.526299635844815e-05,0.0010202981261353927,0.01218252552819092,0.21335095836087245,0.032237272133888065,-0.0008641950687699844,0.002918170711659923,0.0018718095197520956,0.6593291404612159,0.3481102206063575
2804,2020-06-14,AZ,4,35691.0,302354.0,1186.0,1457.0,452.0,317.0,3,1233.0,8415.0,3,47622.0,8802.0,142.0,56424.0,0.016132697114292206,0.15599744789451297,1.980019649603452e-05,0.00020316117108959365,6.302597757892679e-05,4.420184710734467e-05,0.001227333306747154,0.007867649909100365,-0.005762013004176138,0.0013525944168060239,0.00047820616281002426,-0.002713411826020584,0.004678583514943986,-0.16626115166261152,0.15597237095806277
2805,2020-06-14,CA,6,148855.0,2653141.0,5063.0,4247.0,1280.0,,74,3212.0,74391.0,74,419735.0,20043.0,437.0,439778.0,0.021803123284937383,0.045575267521340314,1.1047336827106272e-05,0.00010736393479341037,3.2358332125162534e-05,,0.0005066859771754943,0.011117564519796664,0.056922370720007304,0.007780486647416886,-0.00010547201745218088,-0.001594475781238676,0.00027134177122108437,0.1295143212951432,0.07704226660913692
2806,2020-06-14,CO,8,29017.0,215626.0,1348.0,262.0,,,0,195.0,7987.0,0,30460.0,1169.0,74.0,31629.0,0.06330196749358426,0.03695975212621329,1.2992567549060988e-05,4.600071213316188e-05,,,0.00020524745222773373,0.005553269175800676,0.12223247232472324,-0.0012165011445691332,0.001992936839068933,-0.005865964592492362,-0.0024391819816960516,-0.19487179487179487,-0.5255103831413701
2807,2020-06-14,CT,9,45088.0,312263.0,4201.0,205.0,,,15,94.0,7090.0,15,47208.0,1120.0,130.0,48328.0,0.11607142857142858,0.023174971031286212,3.638740268119177e-05,5.738013499726395e-05,,,0.0003134914692533445,0.013527156898281816,0.03401942744661731,-0.02166287325593602,0.004676870748299325,-0.0019865677594194248,-0.0009694087367904432,-0.5957446808510638,-0.8282323327571616
2808,2020-06-14,DC,11,9767.0,54763.0,515.0,186.0,71.0,50.0,4,58.0,1436.0,4,9548.0,435.0,26.0,9983.0,0.059770114942528735,0.043574075929079435,3.7013047099102436e-05,0.0002647856446320405,0.00010107409015524127,7.117893672904314e-05,0.0006192567495426753,0.014211586507320753,0.06678777516563368,0.03632824835632524,-0.003866248693834895,-0.003444517787526677,-0.0031820197652335483,-0.08620689655172414,-0.2802062084421125
2809,2020-06-14,DE,10,10264.0,71523.0,496.0,93.0,,,1,35.0,1653.0,1,12468.0,322.0,8.0,12790.0,0.024844720496894408,0.025175918686473807,8.271546603444479e-06,9.615672926504206e-05,,,0.0003329297507886403,0.01322413513225686,0.02615532734274711,0.07369288796449694,-0.0011969461697722596,-0.0056328104534491726,-0.004021572715699842,-1.7714285714285714,-0.5890658950147222
2810,2020-06-14,FL,12,75568.0,1333447.0,3022.0,,,,6,2016.0,36586.0,6,181227.0,11630.0,236.0,192857.0,0.020292347377472056,0.06030374837314694,1.1080163338509553e-05,,,,0.0005460266933341784,0.009054606190571766,-0.017178995861956498,-0.0008088944545455168,-0.0022201595708325576,0.005296308048626484,0.002913265899877305,0.4146825396825397,0.3123958844988307
2811,2020-06-14,GA,13,57681.0,563109.0,2451.0,829.0,,,5,880.0,20230.0,5,75123.0,5783.0,271.0,80906.0,0.0468614905758257,0.0714780115195412,2.5761741912025077e-05,7.880621418844571e-05,,,0.0005497422637536569,0.0076910682329679,0.053148145737604624,0.013691002795939945,-0.002665093546534096,-1.0995678823871868e-05,0.0007743004662353227,0.3306818181818182,0.13734689768997396
2813,2020-06-14,HI,15,723.0,59599.0,17.0,,,,0,17.0,967.0,0,6217.0,50.0,0.0,6267.0,0.0,0.007978299026647519,0.0,,,,3.5199096650383565e-05,0.004411854774159076,0.030587074494326592,-1.835048248757993,0.0,0.0010715402698640948,0.006702336017713263,0.47058823529411764,0.6964785914365745
2814,2020-06-14,IA,19,23926.0,200708.0,652.0,203.0,77.0,47.0,2,209.0,4817.0,2,34183.0,2259.0,48.0,36442.0,0.021248339973439574,0.06198891389056583,1.5208426735780517e-05,6.43189714034051e-05,2.4396851221981246e-05,1.4891584512118423e-05,0.0007157465832526706,0.011546364314694033,0.044362927723964,0.022005543395884324,-0.0019763138898922714,-0.0021768452657361173,-0.000617191598348706,0.09569377990430622,0.08172590566757451
2815,2020-06-14,ID,16,3399.0,59581.0,87.0,22.0,6.0,,0,46.0,276.0,0,6679.0,260.0,4.0,6939.0,0.015384615384615385,0.03746937599077677,2.2802313066637478e-06,1.2541272186650613e-05,3.420346959995622e-06,,0.0001482150349331436,0.003955631259234937,-0.0646987464617873,-0.036672239656629683,-0.0011443102352193257,0.004850424649625672,0.0007661730867450149,0.391304347826087,-0.14768666279040837
2816,2020-06-14,IL,17,133404.0,1058442.0,6489.0,1914.0,562.0,328.0,19,672.0,21368.0,19,143425.0,5647.0,585.0,149072.0,0.10359482911280325,0.03788102393474294,4.5914475068047605e-05,0.00015022274406879165,4.410929057819274e-05,2.57435005509737e-05,0.0004432120354004527,0.011700107055288877,0.009070478975442017,0.00470366648756955,-0.00013676965474210268,-0.001663556792519942,-0.001999420550581128,-0.29017857142857145,-0.40457343808530233
2817,2020-06-14,IN,18,39909.0,308482.0,2422.0,869.0,301.0,113.0,9,366.0,7388.0,9,41616.0,2512.0,119.0,44128.0,0.047372611464968156,0.05692530819434373,1.7782750970654277e-05,0.00012985891255040813,4.497989951400787e-05,1.6886141678016247e-05,0.0003753804238511222,0.0065942624775885035,0.023685248335537153,0.004857295907134346,-0.0001529187785510866,-0.0021370250693953374,-0.00130868476539021,-0.09289617486338798,-0.14022856105399348
2818,2020-06-14,KS,20,11047.0,118105.0,243.0,,,,0,0.0,0.0,0,14845.0,654.0,11.0,15499.0,0.016819571865443424,0.04219627072714369,3.778114755083711e-06,,,,0.00022462609543861335,0.005323363689912949,0.0,-0.011225090477618533,0.0,0.0,0.0008801711450606113,,-0.02220147404075427
2819,2020-06-14,KY,21,12445.0,282140.0,499.0,410.0,68.0,,0,0.0,0.0,0,44365.0,1158.0,29.0,45523.0,0.025043177892918825,0.025437690837598576,6.49001589382513e-06,9.175539711959667e-05,1.5217968302762374e-05,,0.00025915304844998277,0.010187758397744877,0.0,0.04649986743250737,0.0,0.0,-0.0027707244782399954,,-0.8144881084803224
2820,2020-06-14,LA,22,46619.0,462713.0,3014.0,556.0,,76.0,10,336.0,4613.0,10,71464.0,3803.0,78.0,75267.0,0.020510123586642125,0.050526791289675424,1.6738276446798675e-05,0.00011931386800538544,,1.6309089871239735e-05,0.0008160982734253252,0.016151792991297383,-0.01371963204654454,0.04129827510061139,-0.0002957758076164996,0.0007718315182049171,0.00019108077518856633,0.017857142857142856,0.05460550592726603
2821,2020-06-14,MA,25,105603.0,607107.0,7624.0,1039.0,244.0,156.0,48,208.0,8906.0,48,58053.0,2167.0,308.0,60220.0,0.14213197969543148,0.035984722683493855,4.4623783114505354e-05,0.00015053282680510085,3.535130870110164e-05,2.2601656382671542e-05,0.00031396018834134123,0.008724818893362053,0.021422392591210544,0.0026043383550456325,0.015309178104622817,-0.0023991842317155343,-0.010360248774908374,-0.46153846153846156,-3.0761798284778243
2822,2020-06-14,MD,24,61701.0,353608.0,2939.0,751.0,313.0,,13,396.0,6155.0,13,46778.0,3728.0,190.0,50506.0,0.050965665236051505,0.07381301231536846,3.144280438041292e-05,0.00012428182152468474,5.17978830056276e-05,,0.000616940919632523,0.008358159358090185,-0.017048771943482154,-0.030533171503609256,0.002312774835842246,-0.0005904752872939456,-0.0012499322042537817,-0.2398989898989899,-0.4380163291621621
2823,2020-06-14,ME,23,2793.0,67065.0,100.0,29.0,10.0,5.0,0,36.0,1472.0,0,10666.0,223.0,1.0,10889.0,0.004484304932735426,0.020479382863440167,7.471585560114883e-07,2.166759812433316e-05,7.471585560114883e-06,3.7357927800574415e-06,0.00016661635799056188,0.008135809516409097,0.15508645380290653,0.03527609374612185,-0.0040993860543890375,-0.004236857722111971,-0.0008136901159676867,-0.2777777777777778,-0.17941628264208892
2824,2020-06-14,MI,26,66054.0,747444.0,6016.0,636.0,253.0,139.0,3,218.0,13797.0,3,86188.0,1085.0,89.0,87273.0,0.08202764976958525,0.012432252815876618,8.903637135769963e-06,6.362599121741231e-05,2.5310339273593262e-05,1.3905680470472187e-05,0.0001085443403630383,0.008730866558989346,0.043598359381539456,-0.010072304708944562,-0.02317842398312625,0.0014071054352459596,-0.0003204689601010672,0.7477064220183486,-2.947577596042223
2825,2020-06-14,MN,27,30471.0,387239.0,1329.0,369.0,186.0,,15,6.0,-6.0,15,63086.0,1483.0,132.0,64569.0,0.08900876601483479,0.022967677987888926,2.3524467852478063e-05,6.576158058760913e-05,3.314811379212818e-05,,0.00026429383200928,0.011507207308838302,-0.1287763280396152,-0.009062640186246942,0.006502562540889378,0.0012171079124635616,-0.002184235390047545,-21.5,-16.087638692074957
2826,2020-06-14,MO,29,15810.0,259679.0,879.0,647.0,,65.0,0,0.0,5693.0,0,37374.0,1257.0,70.0,38631.0,0.05568814638027048,0.032538634775180555,1.1425862799545315e-05,0.00010560761759008314,,1.0609729742434936e-05,0.00020517585055754945,0.006305607225846215,-0.02768618962522967,-0.01601283944474456,0.004518555736995632,-0.0018929174132868848,9.32189251311761e-06,-inf,-0.059063259860612616
2828,2020-06-14,MS,28,19516.0,194537.0,891.0,667.0,151.0,99.0,2,168.0,0.0,2,8558.0,2246.0,74.0,10804.0,0.03294746215494212,0.20788596815994076,2.477791952533542e-05,0.00022333611247836118,5.0560349301697955e-05,3.314883828389469e-05,0.0007520433412689644,0.0036175762506989715,-0.4796262402466044,-0.12089534586898398,-0.00039879608468564726,0.08366864805590454,0.021652844371759912,-1.9821428571428572,0.14505006376139426
2829,2020-06-14,MT,30,601.0,58306.0,19.0,6.0,,,1,13.0,890.0,1,11473.0,56.0,1.0,11529.0,0.017857142857142856,0.004857316332726169,9.413492358597578e-07,5.648095415158547e-06,,,5.271555720814644e-05,0.010852815340227147,0.0248,0.0708618972169766,0.017857142857142856,0.0005906496660595022,0.0001285046702236016,0.6153846153846154,-0.4005232862375722
2830,2020-06-14,NC,37,44119.0,583011.0,1109.0,798.0,,,5,1443.0,13997.0,5,107331.0,8573.0,113.0,115904.0,0.01318091683191415,0.07396638597459967,1.0882524591616412e-05,7.685181083283094e-05,,,0.0008256272860524557,0.011162195843068217,0.013678502711212175,0.02926548653670954,-0.0007303985326368376,0.003553582056460794,9.80301000672015e-05,0.36174636174636177,0.17743720365744034
2831,2020-06-14,ND,38,3080.0,83800.0,67.0,35.0,,,0,22.0,985.0,0,6728.0,219.0,8.0,6947.0,0.0365296803652968,0.031524399021160214,1.0525249415519743e-05,4.6047966192898876e-05,,,0.00028812870274985296,0.009139863461201957,-0.006578006578006578,-0.016634520320170824,0.0034718291256273792,-0.003081635584874391,-0.0006366928838569873,-1.0454545454545454,-0.4089839358636351
2832,2020-06-14,NE,31,16633.0,119482.0,216.0,156.0,,,0,120.0,1618.0,0,15256.0,1090.0,28.0,16346.0,0.025688073394495414,0.06668298054569925,1.4513276538044481e-05,8.085968356910497e-05,,,0.0005649811223738745,0.008472643510388397,-0.02875816993464052,-0.01727883874653108,-0.0007669530605310393,-0.0006966985986857771,-0.0030362693277443697,-0.36666666666666664,-0.6576239991894723
2833,2020-06-14,NH,33,5299.0,91122.0,318.0,70.0,,,3,48.0,2417.0,3,12132.0,280.0,35.0,12412.0,0.125,0.022558814050918467,2.5802494437719413e-05,5.1604988875438826e-05,,,0.0002064199555017553,0.009150301741742096,0.2478134110787172,-0.0060199771678212015,-0.012931034482758619,-0.0007648011094313865,-0.0017095204301108221,1.0,-0.9409033444986841
2834,2020-06-14,NJ,34,166881.0,930735.0,12625.0,1391.0,386.0,285.0,36,276.0,19125.0,36,134474.0,2717.0,449.0,137191.0,0.1652557968347442,0.01980450612649518,5.0401188974150585e-05,0.000156142658937736,4.33293072249936e-05,3.199184600809113e-05,0.0003049889319438021,0.015399976651565018,-0.135897258246361,-0.05455573716533583,-0.012841548297999161,0.0027228707740604777,0.0003498157102758692,0.018115942028985508,-0.4303303945765408
